database_id,scientificName,decimalLatitude,decimalLongitude,occurrenceID,basisOfRecord,verbatimEventDate,stateProvince,locality,identifiedBy,coordinateUncertaintyInMeters,recordedBy,country,county,.eventDate_empty,year,.year_outOfRange,.summary
GBIF_120,"Badezorus Distant, 1910",18.8334038,98.9832781,4425328115,PRESERVED_SPECIMEN,NA,Chiang Mai,Chiang Mai,NA,NA,NA,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_121,"Cyrtorhinus Fieber, 1858",NA,NA,4425325176,PRESERVED_SPECIMEN,NA,Selangor,2 kilometers N Genting Highlands,NA,NA,NA,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_122,"Badezorus Distant, 1910",18.8334038,98.9832781,4425325124,PRESERVED_SPECIMEN,NA,Chiang Mai,Chiang Mai,NA,NA,Gillogly,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_123,"Badezorus Distant, 1910",18.8334038,98.9832781,4425325123,PRESERVED_SPECIMEN,NA,Chiang Mai,Chiang Mai,NA,NA,Gillogly,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_124,"Tytthus chinensis (Stal, 1859)",18.8334038,98.9832781,4425325114,PRESERVED_SPECIMEN,NA,Chiang Mai,Chiang Mai,NA,NA,Gillogly,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_125,"Tytthus chinensis (Stal, 1859)",18.8334038,98.9832781,4425325113,PRESERVED_SPECIMEN,NA,Chiang Mai,Chiang Mai,NA,NA,Gillogly,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_126,"Badezorus Distant, 1910",18.8334038,98.9832781,4425077101,PRESERVED_SPECIMEN,NA,Chiang Mai,Chiang Mai,1857,NA,Gillogly,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_127,"Tytthus chinensis (Stal, 1859)",18.8334038,98.9832781,4425077092,PRESERVED_SPECIMEN,NA,Chiang Mai,Chiang Mai,NA,NA,NA,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_128,"Tytthus chinensis (Stal, 1859)",18.8334038,98.9832781,4425077091,PRESERVED_SPECIMEN,NA,Chiang Mai,Chiang Mai,NA,NA,Gillogly,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_129,"Tytthus chinensis (Stal, 1859)",18.8334038,98.9832781,4425077090,PRESERVED_SPECIMEN,NA,Chiang Mai,Chiang Mai,NA,NA,Gillogly,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_130,"Lasiomiris albopilosus (Lethierry, 1888)",NA,NA,4424844702,PRESERVED_SPECIMEN,NA,Laguna,"Luzon Island, Los Banos, on Mount Makiling",7082,NA,Jackman,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_131,"Taylorilygus Leston, 1952",18.8334038,98.9832781,4424842031,PRESERVED_SPECIMEN,NA,Chiang Mai,Chiang Mai,NA,NA,Cognato; A. R. Gillogly,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_132,"Horcias Distant, 1884",NA,NA,4424831542,PRESERVED_SPECIMEN,2013,NA,No further locality,NA,NA,NA,NA,NA,TRUE,2013,TRUE,TRUE
GBIF_133,"Cyrtorhinus Fieber, 1858",NA,NA,4424829186,PRESERVED_SPECIMEN,NA,Selangor,2 kilometers N Genting Highlands,NA,NA,NA,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_134,"Tytthus chinensis (Stal, 1859)",18.8334038,98.9832781,4424829125,PRESERVED_SPECIMEN,NA,Chiang Mai,Chiang Mai,NA,NA,Gillogly,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_135,"Tytthus chinensis (Stal, 1859)",18.8334038,98.9832781,4424829124,PRESERVED_SPECIMEN,NA,Chiang Mai,Chiang Mai,NA,NA,Gillogly,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_136,"Cyrtorhinus Fieber, 1858",NA,NA,4424824238,PRESERVED_SPECIMEN,NA,Selangor,2 kilometers N Genting Highlands,NA,NA,NA,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_137,"Badezorus Distant, 1910",18.8334038,98.9832781,4424824184,PRESERVED_SPECIMEN,NA,Chiang Mai,Chiang Mai,NA,NA,Gillogly,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_138,"Badezorus Distant, 1910",18.8334038,98.9832781,4424824183,PRESERVED_SPECIMEN,NA,Chiang Mai,Chiang Mai,NA,NA,Gillogly,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_139,"Tytthus chinensis (Stal, 1859)",18.8334038,98.9832781,4424824175,PRESERVED_SPECIMEN,NA,Chiang Mai,Chiang Mai,NA,NA,Gillogly,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_140,"Tytthus chinensis (Stal, 1859)",18.8334038,98.9832781,4424824174,PRESERVED_SPECIMEN,NA,Chiang Mai,Chiang Mai,1857,NA,Gillogly,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_141,"Falconia Distant, 1884",NA,NA,4424822172,PRESERVED_SPECIMEN,NA,Selangor,"University Malaya Field Study Center, Gombak, 16th mile",NA,NA,Wharton,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_142,"Badezorus Distant, 1910",18.8334038,98.9832781,4424822061,PRESERVED_SPECIMEN,NA,Chiang Mai,Chiang Mai,NA,NA,Gillogly,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_143,"Tytthus chinensis (Stal, 1859)",18.8334038,98.9832781,4424822052,PRESERVED_SPECIMEN,NA,Chiang Mai,Chiang Mai,NA,NA,NA,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_144,"Tytthus chinensis (Stal, 1859)",18.8334038,98.9832781,4424822051,PRESERVED_SPECIMEN,NA,Chiang Mai,Chiang Mai,NA,NA,Gillogly,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_145,"Tytthus chinensis (Stal, 1859)",18.8334038,98.9832781,4424822050,PRESERVED_SPECIMEN,NA,Chiang Mai,Chiang Mai,NA,NA,Gillogly,NA,NA,FALSE,NA,TRUE,FALSE
GBIF_146,"Arthriticus eugeniae Bergroth, 1923",1.359992,103.826611,4424451807,HUMAN_OBSERVATION,2023-10-07T14:49:19,Central,NA,WonGun Kim,NA,klearad,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_147,"Helopeltis cinchonae Mann, 1907",-7.138414,107.803955,4424381549,HUMAN_OBSERVATION,2023-06-28T14:54,Jawa Barat,NA,WonGun Kim,NA,Ganjar Cahyadi,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_148,"Taylorilygus apicalis (Fieber, 1861)",18.804509,98.918026,4424083719,HUMAN_OBSERVATION,2023-07-03T09:13,Chiang Mai,NA,yipsee,194,yipsee,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_149,"Helopeltis theivora Waterhouse, 1886",1.347049,103.787991,4420709428,HUMAN_OBSERVATION,2023-07-02T13:05:38,Central,NA,big-simonchan,212,big-simonchan,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_150,"Proboscidocoris malayus Reuter, 1908",18.816797,98.924115,4413614162,HUMAN_OBSERVATION,2023-09-11T12:15,Chiang Mai,NA,Jacky CUDON,240,Jacky CUDON,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_151,"Pachypeltis anadyomene (Kirkaldy, 1902)",1.402197,103.967955,4413600480,HUMAN_OBSERVATION,2023-05-16T13:53:01,North-East,NA,budak,22,David Tan,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_152,"Helopeltis theivora Waterhouse, 1886",1.314146,103.815513,4407341920,HUMAN_OBSERVATION,2023-07-27T09:53:25,Central,NA,klearad,NA,klearad,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_153,"Helopeltis theivora Waterhouse, 1886",1.28606,103.783849,4407182528,HUMAN_OBSERVATION,2023-04-03T13:17,Central,NA,Muhammad Huzaifah,8,Muhammad Huzaifah,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_154,"Helopeltis theivora Waterhouse, 1886",14.439181,101.372367,4400168869,HUMAN_OBSERVATION,2023-08-06T12:51,Nakhon Nayok,NA,WonGun Kim,195,peterchristiaen,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_155,"Dioclerus thailandensis Stonedahl, 1988",NA,NA,4399044313,PRESERVED_SPECIMEN,1979-11-06,Changwat Tak,Bhumipol Dam,"Stonedahl, G.",NA,NA,NA,NA,TRUE,1979,TRUE,TRUE
GBIF_156,"Macrolonius sobrinus (Stal, 1855)",1.380343,103.820851,4177576329,HUMAN_OBSERVATION,2023-07-26T09:32:40,North,NA,klearad,NA,klearad,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_157,"Bothriomiris dissimulans (Walker, 1873)",1.352083,103.819836,4177454608,HUMAN_OBSERVATION,2022-05-30T16:41,North,NA,WonGun Kim,33607,Joshua Wong,NA,NA,TRUE,2022,TRUE,TRUE
GBIF_158,"Helopeltis theivora Waterhouse, 1886",1.319058,103.706154,4175449612,HUMAN_OBSERVATION,2020-02-21T00:00,NA,Jurong Bird Park,NA,250,1665984680,NA,NA,TRUE,2020,TRUE,TRUE
GBIF_159,"Macrolonius sobrinus (Stal, 1855)",1.383327,103.819206,4171671821,HUMAN_OBSERVATION,2023-03-26T10:37,North,NA,Pizzas fear me,1073,Ng Yu Fei,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_160,"Helopeltis cinchonae Mann, 1907",18.526167,98.499138,4171392027,HUMAN_OBSERVATION,2023-07-15T14:05:02,Chiang Mai,NA,WonGun Kim,NA,Wich’yanan L,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_161,"Helopeltis theivora Waterhouse, 1886",1.352493,103.812932,4171175836,HUMAN_OBSERVATION,2023-07-16T10:47:17,North,NA,big-simonchan,3706,big-simonchan,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_162,"Helopeltis cinchonae Mann, 1907",18.838993,98.896998,4171161130,HUMAN_OBSERVATION,2023-07-24T09:34,Chiang Mai,NA,yipsee,61,yipsee,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_163,"Helopeltis cinchonae Mann, 1907",18.816797,98.924115,4165559485,HUMAN_OBSERVATION,2023-04-03T11:28,Chiang Mai,NA,WonGun Kim,240,Jacky CUDON,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_164,"Macrolonius sobrinus (Stal, 1855)",1.37972,103.825817,4162495730,HUMAN_OBSERVATION,2023-04-28T09:15:01,North,NA,klearad,NA,klearad,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_165,"Helopeltis Signoret, 1858",1.308577,103.817001,4154286315,HUMAN_OBSERVATION,2021-11-13T15:33Z,NA,NA,NA,NA,<a href='https://bee.questagame.com/#/profile/53074?questagame_user_id=53074'> klearad;questagame.com</a>,NA,NA,TRUE,2021,TRUE,TRUE
GBIF_166,"Helopeltis Signoret, 1858",1.311099,103.813333,4154279730,HUMAN_OBSERVATION,2023-04-04T11:55Z,NA,NA,NA,NA,<a href='https://bee.questagame.com/#/profile/53074?questagame_user_id=53074'> klearad;questagame.com</a>,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_167,"Helopeltis Signoret, 1858",1.31384,103.815914,4154279310,HUMAN_OBSERVATION,2023-03-30T13:02Z,NA,NA,NA,NA,<a href='https://bee.questagame.com/#/profile/52996?questagame_user_id=52996'> Pizzas fear me;questagame.com</a>,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_168,"Poppiocapsidea Yasunaga, 1998",1.31384,103.815914,4154279232,HUMAN_OBSERVATION,2021-04-16T12:43Z,NA,NA,NA,NA,<a href='https://bee.questagame.com/#/profile/52996?questagame_user_id=52996'> Pizzas fear me;questagame.com</a>,NA,NA,TRUE,2021,TRUE,TRUE
GBIF_169,"Helopeltis Signoret, 1858",1.313866,103.815594,4154278405,HUMAN_OBSERVATION,2023-03-08T12:53Z,NA,NA,NA,NA,<a href='https://bee.questagame.com/#/profile/53074?questagame_user_id=53074'> klearad;questagame.com</a>,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_170,"Helopeltis Signoret, 1858",1.313816,103.810147,4154277598,HUMAN_OBSERVATION,2021-05-01T11:40Z,NA,NA,NA,NA,<a href='https://bee.questagame.com/#/profile/52988?questagame_user_id=52988'> SunGW;questagame.com</a>,NA,NA,TRUE,2021,TRUE,TRUE
GBIF_171,"Helopeltis Signoret, 1858",1.312903,103.815464,4154277081,HUMAN_OBSERVATION,2023-04-21T10:56Z,NA,NA,NA,NA,<a href='https://bee.questagame.com/#/profile/53074?questagame_user_id=53074'> klearad;questagame.com</a>,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_172,"Helopeltis Signoret, 1858",1.313149,103.81035,4154276069,HUMAN_OBSERVATION,2022-03-30T10:54Z,NA,NA,NA,NA,<a href='https://bee.questagame.com/#/profile/53074?questagame_user_id=53074'> klearad;questagame.com</a>,NA,NA,TRUE,2022,TRUE,TRUE
GBIF_173,"Helopeltis Signoret, 1858",1.31384,103.815914,4154273546,HUMAN_OBSERVATION,2023-03-08T13:22Z,NA,NA,NA,NA,<a href='https://bee.questagame.com/#/profile/53111?questagame_user_id=53111'> budak;questagame.com</a>,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_174,"Helopeltis Signoret, 1858",1.314075,103.81559,4154273095,HUMAN_OBSERVATION,2023-01-04T11:12Z,NA,NA,NA,NA,<a href='https://bee.questagame.com/#/profile/53074?questagame_user_id=53074'> klearad;questagame.com</a>,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_175,"Poppiocapsidea Yasunaga, 1998",1.31384,103.815914,4154272440,HUMAN_OBSERVATION,2021-08-26T12:59Z,NA,NA,NA,NA,<a href='https://bee.questagame.com/#/profile/52996?questagame_user_id=52996'> Pizzas fear me;questagame.com</a>,NA,NA,TRUE,2021,TRUE,TRUE
GBIF_176,"Helopeltis Signoret, 1858",1.31384,103.815914,4154272364,HUMAN_OBSERVATION,2023-03-08T12:23Z,NA,NA,NA,NA,<a href='https://bee.questagame.com/#/profile/53111?questagame_user_id=53111'> budak;questagame.com</a>,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_177,Miridae,NA,NA,4152848446,PRESERVED_SPECIMEN,2019-05-08,NA,NA,NA,NA,NA,NA,NA,TRUE,2019,TRUE,TRUE
GBIF_178,Miridae,NA,NA,4152848353,PRESERVED_SPECIMEN,2019-05-08,NA,NA,NA,NA,NA,NA,NA,TRUE,2019,TRUE,TRUE
GBIF_179,Miridae,NA,NA,4152817832,PRESERVED_SPECIMEN,2019-05-08,NA,NA,NA,NA,NA,NA,NA,TRUE,2019,TRUE,TRUE
GBIF_180,Miridae,NA,NA,4152809738,PRESERVED_SPECIMEN,2019-05-08,NA,NA,NA,NA,NA,NA,NA,TRUE,2019,TRUE,TRUE
GBIF_181,Miridae,NA,NA,4152809699,PRESERVED_SPECIMEN,2019-05-08,NA,NA,NA,NA,NA,NA,NA,TRUE,2019,TRUE,TRUE
GBIF_182,Miridae,NA,NA,4152786177,PRESERVED_SPECIMEN,2019-05-08,NA,NA,NA,NA,NA,NA,NA,TRUE,2019,TRUE,TRUE
GBIF_183,Miridae,NA,NA,4152762948,PRESERVED_SPECIMEN,2019-05-08,NA,NA,NA,NA,NA,NA,NA,TRUE,2019,TRUE,TRUE
GBIF_184,Miridae,NA,NA,4152753021,PRESERVED_SPECIMEN,2019-05-08,NA,NA,NA,NA,NA,NA,NA,TRUE,2019,TRUE,TRUE
GBIF_185,Miridae,NA,NA,4152745028,PRESERVED_SPECIMEN,2019-05-08,NA,NA,NA,NA,NA,NA,NA,TRUE,2019,TRUE,TRUE
GBIF_186,Miridae,NA,NA,4152711286,PRESERVED_SPECIMEN,2019-05-08,NA,NA,NA,NA,NA,NA,NA,TRUE,2019,TRUE,TRUE
GBIF_187,"Helopeltis theivora Waterhouse, 1886",1.301233,103.790653,4138277418,HUMAN_OBSERVATION,2023-06-14T09:10:57,Central,NA,Soh Kam Yung,23,Soh Kam Yung,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_188,"Helopeltis theivora Waterhouse, 1886",1.335892,103.818458,4134103668,HUMAN_OBSERVATION,2023-06-10T10:11:41,North,NA,big-simonchan,207,big-simonchan,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_189,"Helopeltis theivora Waterhouse, 1886",1.314417,103.815653,4133724755,HUMAN_OBSERVATION,2023-06-11T15:06,Central,NA,Mike Hooper,NA,Mike Hooper,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_190,"Helopeltis theivora Waterhouse, 1886",3.142163,101.644358,4133609731,HUMAN_OBSERVATION,2023-06-07,Kuala Lumpur,NA,noname90127,1950,noname90127,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_191,"Helopeltis theivora Waterhouse, 1886",15.001751,102.277684,4129903411,HUMAN_OBSERVATION,2022-12-23T16:49,Nakhon Ratchasima,NA,WonGun Kim,9294,mangkuut,NA,NA,TRUE,2022,TRUE,TRUE
GBIF_192,"Macrolonius sobrinus (Stal, 1855)",1.381575,103.825792,4129882510,HUMAN_OBSERVATION,2023-04-22T17:27:46,North-East,NA,Pizzas fear me,NA,jediyam,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_193,"Rhinocylapus vittatus Hsiao, 1944",1.308271,103.76923,4129798962,HUMAN_OBSERVATION,2023-06-03T14:45:33,West,NA,SunGW,31447,SunGW,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_194,"Helopeltis theivora Waterhouse, 1886",1.335892,103.818458,4127324926,HUMAN_OBSERVATION,2023-05-27T10:47:39,North,NA,big-simonchan,207,big-simonchan,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_195,"Helopeltis theivora Waterhouse, 1886",7.058677,125.603369,4127280036,HUMAN_OBSERVATION,2022-11-27T14:16,Davao del Sur,NA,merl_rico24,211,merl_rico24,NA,NA,TRUE,2022,TRUE,TRUE
GBIF_196,"Helopeltis theivora Waterhouse, 1886",1.340547,103.822643,4127171069,HUMAN_OBSERVATION,2023-04-30T13:35,North,NA,Mike Hooper,NA,Mike Hooper,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_197,"Helopeltis theivora Waterhouse, 1886",1.335892,103.818458,4127073988,HUMAN_OBSERVATION,2023-04-07T11:36:41,North,NA,big-simonchan,207,big-simonchan,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_198,"Helopeltis theivora Waterhouse, 1886",1.313866,103.815594,4127030635,HUMAN_OBSERVATION,2023-03-08T12:53:38,Central,NA,klearad,NA,klearad,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_199,"Helopeltis theivora Waterhouse, 1886",1.31384,103.815914,4127008232,HUMAN_OBSERVATION,2023-03-08T13:22,Central,NA,budak,1565,budak,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_200,"Helopeltis cinchonae Mann, 1907",18.816797,98.924115,4126978130,HUMAN_OBSERVATION,2023-03-08T12:34,Chiang Mai,NA,Jacky CUDON,240,Jacky CUDON,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_201,"Helopeltis cinchonae Mann, 1907",18.816797,98.924115,4126837089,HUMAN_OBSERVATION,2022-11-29T12:07,Chiang Mai,NA,WonGun Kim,240,Jacky CUDON,NA,NA,TRUE,2022,TRUE,TRUE
GBIF_202,"Helopeltis theivora Waterhouse, 1886",5.441704,100.285976,4126820039,HUMAN_OBSERVATION,2023-03-26T07:19:13,Pulau Pinang,NA,Nadja Baumgartner,209,Nadja Baumgartner,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_203,"Macrolonius sobrinus (Stal, 1855)",2.965103,101.69037,4126817173,HUMAN_OBSERVATION,2022-08-30T15:01,Selangor,NA,Pizzas fear me,NA,Juha Kivijärvi,NA,NA,TRUE,2022,TRUE,TRUE
GBIF_204,"Helopeltis theivora Waterhouse, 1886",1.408031,103.92575,4126805641,HUMAN_OBSERVATION,2023-02-03T10:11,North-East,NA,Soh Kam Yung,NA,Soh Kam Yung,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_205,"Helopeltis theivora Waterhouse, 1886",1.341152,103.824297,4126800614,HUMAN_OBSERVATION,2023-04-30T12:11,North,NA,Mike Hooper,NA,Mike Hooper,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_206,"Helopeltis theivora Waterhouse, 1886",1.31384,103.815914,4126793984,HUMAN_OBSERVATION,2023-03-08T12:23,Central,NA,budak,1565,budak,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_207,"Helopeltis theivora Waterhouse, 1886",1.312903,103.815464,4126787290,HUMAN_OBSERVATION,2023-04-21T10:56:37,Central,NA,klearad,NA,klearad,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_208,"Helopeltis theivora Waterhouse, 1886",11.8477,99.808867,4126733878,HUMAN_OBSERVATION,2022-12-20T20:19,Prachuap Khiri Khan,NA,WonGun Kim,8,Pam Piombino,NA,NA,TRUE,2022,TRUE,TRUE
GBIF_209,"Helopeltis theivora Waterhouse, 1886",1.51736,103.862961,4126724037,HUMAN_OBSERVATION,2023-01-17T10:02:32,Johor,NA,HP Lim,NA,HP Lim,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_210,"Helopeltis theivora Waterhouse, 1886",1.2791,103.799944,4126678890,HUMAN_OBSERVATION,2023-04-30T10:50,Central,NA,Nigel Harrison,731,Nigel Harrison,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_211,"Gorczyciana sulawesica Wolski & Taszakowski, 2023",-2.55,121.46667,4122322301,MATERIAL_CITATION,1993-10-14,Sulawesi,Lake Mahalona. Kg. Salura,NA,NA,J. P. & M. J. Duffels.,NA,NA,TRUE,1993,TRUE,TRUE
GBIF_212,"Helopeltis theivora Waterhouse, 1886",1.340975,103.830988,4112121895,HUMAN_OBSERVATION,2023-04-30T15:06,North,NA,Mike Hooper,NA,Mike Hooper,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_213,"Helopeltis theivora Waterhouse, 1886",1.337513,103.819145,4112007315,HUMAN_OBSERVATION,2023-05-01T12:50,North,NA,Mike Hooper,NA,Mike Hooper,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_214,"Macrolonius sobrinus (Stal, 1855)",1.372079,103.824084,4102776805,HUMAN_OBSERVATION,2023-04-30T10:07,North,NA,Soh Kam Yung,NA,Soh Kam Yung,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_215,"Helopeltis theivora Waterhouse, 1886",1.364018,103.776397,4096855646,HUMAN_OBSERVATION,2020-07-24,West,NA,Tan En Ping,216,Tan En Ping,NA,NA,TRUE,2020,TRUE,TRUE
GBIF_216,"Macrolonius sobrinus (Stal, 1855)",1.372482,103.824225,4096714612,HUMAN_OBSERVATION,2023-04-23T13:09,North,NA,Mike Hooper,NA,Mike Hooper,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_217,"Helopeltis theivora Waterhouse, 1886",1.331695,103.846694,4091727598,HUMAN_OBSERVATION,2023-03-10T09:02:48,Central,NA,klearad,NA,klearad,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_218,"Helopeltis theivora Waterhouse, 1886",1.311099,103.813333,4080990641,HUMAN_OBSERVATION,2023-04-04T11:55:10,Central,NA,klearad,NA,klearad,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_219,"Macrolonius sobrinus (Stal, 1855)",1.374154,103.811577,4080934279,HUMAN_OBSERVATION,2023-04-09T00:22:54,North,NA,chugbug111,NA,Fadzrun,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_220,"Macrolonius sobrinus (Stal, 1855)",1.416078,103.788719,4076177519,HUMAN_OBSERVATION,2023-04-02T10:20:22,North,NA,SunGW,NA,SunGW,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_221,"Helopeltis theivora Waterhouse, 1886",1.31384,103.815914,4075950160,HUMAN_OBSERVATION,2023-03-30T13:02,Central,NA,Pizzas fear me,1565,Pizzas fear me,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_222,"Macrolonius sobrinus (Stal, 1855)",1.383611,103.821639,4067373143,HUMAN_OBSERVATION,2023-03-12T11:17:27,North-East,NA,Doreen,212,Doreen,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_223,"Helopeltis cuneata Distant, 1903",-7.628327,110.40652,4046297336,HUMAN_OBSERVATION,2019-10-31T13:52,Yogyakarta,NA,WonGun Kim,NA,Naufal Urfi Dhiya'ulhaq,NA,NA,TRUE,2019,TRUE,TRUE
GBIF_224,"Helopeltis theivora Waterhouse, 1886",1.335892,103.818458,4034666735,HUMAN_OBSERVATION,2023-02-05T11:00:54,North,NA,big-simonchan,207,big-simonchan,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_225,"Helopeltis theivora Waterhouse, 1886",8.095258,98.299433,4029144052,HUMAN_OBSERVATION,2023-02-04T12:12:26,Phuket,NA,Pavel Borodin,NA,Pavel Borodin,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_226,"Hyalopeplus lineifer (Walker, 1873)",1.378745,103.827491,4029053394,HUMAN_OBSERVATION,2020-10-28T13:42Z,North,NA,WonGun Kim,4,Joshua Wong,NA,NA,TRUE,2020,TRUE,TRUE
GBIF_227,"Hyalopeplus lineifer (Walker, 1873)",1.378845,103.82744,4028910420,HUMAN_OBSERVATION,2020-10-28T13:43Z,North,NA,WonGun Kim,1,Joshua Wong,NA,NA,TRUE,2020,TRUE,TRUE
GBIF_228,"Macrolonius sobrinus (Stal, 1855)",1.415917,103.789365,4018296276,HUMAN_OBSERVATION,2023-01-15T11:07,North,NA,chugbug111,NA,Soh Kam Yung,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_229,"Helopeltis theivora Waterhouse, 1886",1.314075,103.81559,4014886274,HUMAN_OBSERVATION,2023-01-04T11:12:05,Central,NA,klearad,NA,klearad,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_230,"Helopeltis theivora Waterhouse, 1886",1.340813,103.823161,4014845236,HUMAN_OBSERVATION,2023-01-02T18:19:55,North,NA,klearad,NA,klearad,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_231,"Helopeltis Signoret, 1858",-6.596268,106.805661,4014837015,HUMAN_OBSERVATION,2023-01-06T08:14:43,Jawa Barat,NA,Bennett Grappone,203,Natureboy,NA,NA,TRUE,2023,TRUE,TRUE
GBIF_232,"Helopeltis theivora Waterhouse, 1886",1.36012,103.826852,4009934210,HUMAN_OBSERVATION,2022-12-26T14:03,Central,NA,Mike Hooper,NA,Mike Hooper,NA,NA,TRUE,2022,TRUE,TRUE
GBIF_233,"Helopeltis theivora Waterhouse, 1886",15.001751,102.277684,4006561879,HUMAN_OBSERVATION,2022-12-16T12:14,Nakhon Ratchasima,NA,WonGun Kim,9294,mangkuut,NA,NA,TRUE,2022,TRUE,TRUE
GBIF_234,"Helopeltis theivora Waterhouse, 1886",1.401204,103.817359,4006530668,HUMAN_OBSERVATION,2022-12-09T17:32,North,NA,WonGun Kim,8,chugbug111,NA,NA,TRUE,2022,TRUE,TRUE
GBIF_235,"Macrolonius sobrinus (Stal, 1855)",1.378592,103.827668,3988437985,HUMAN_OBSERVATION,2022-11-25T22:30:47,North-East,NA,Pizzas fear me,NA,gcynature,NA,NA,TRUE,2022,TRUE,TRUE
GBIF_236,"Rhinomiris camelus Poppius, 1909",4.54,115.16,3968691929,PRESERVED_SPECIMEN,2010-06-26,NA,NA,NA,NA,"C. Weirauch, W. Hwang",NA,NA,TRUE,2010,TRUE,TRUE
GBIF_237,"Helopeltis theivora Waterhouse, 1886",1.317255,103.817203,3966742560,HUMAN_OBSERVATION,2022-10-14T14:47,Central,NA,Mike Hooper,NA,Mike Hooper,NA,NA,TRUE,2022,TRUE,TRUE
